Date,open,high,low,close,volume,change,1month_close,1month_change,TARGET,_qcut,macd,macd_signal,macd_hist,bol_upperband,bol_middleband,bol_lowerband,bolinger_pca
2014-10-30,144400,145100,139000,140000,883263,-0.03581267217630857,139900.0,-0.0007142857142857143,-3.0,0.0,-1986.4187034265487,-1728.0134933226366,-258.40521010391217,166391.80991000924,148745.0,131098.19008999076,54289.89012094533
2014-10-31,139600,146700,138000,146000,703071,0.04285714285714293,137800.0,-0.056164383561643834,-5.0,-5.0,-2021.2179856159783,-1786.6543917813049,-234.56359383467338,163393.74875388783,147720.0,132046.25124611217,52257.25445797734
2014-11-03,145000,147800,142000,142000,427826,-0.0273972602739726,134800.0,-0.05070422535211268,-5.0,-5.0,-2344.5368763841398,-1898.230888701872,-446.30598768226787,161724.3111399688,146845.0,131965.6888600312,50641.74494605565
2014-11-04,142100,147500,141700,142500,415400,0.0035211267605634866,134300.0,-0.05754385964912281,-5.0,-5.0,-2531.2449887935654,-2024.8337087202106,-506.4112800733549,160755.85281489525,146230.0,131704.14718510475,49533.82893371773
2014-11-05,142500,144100,135500,140000,769044,-0.01754385964912286,128000.0,-0.08571428571428572,-5.0,-5.0,-2848.1103761366394,-2189.4890422034964,-658.621333933143,159303.86358995948,145390.0,131476.13641004052,48003.201315603146
2014-11-06,139900,142400,135500,136100,478636,-0.027857142857142803,124000.0,-0.08890521675238795,-5.0,-5.0,-3375.020746549155,-2426.595383072628,-948.4253634765269,158855.68148208168,144640.0,130424.31851791832,46750.63642296698
2014-11-07,133000,135600,125100,135200,1523742,-0.006612784717119791,120800.0,-0.10650887573964497,-10.0,-10.0,-3821.175358735054,-2705.511378205113,-1115.663980529941,159062.91352638043,144440.0,129817.08647361957,46460.55855788463
2014-11-10,135300,140000,134200,139300,713951,0.03032544378698221,126900.0,-0.0890165111270639,-5.0,-5.0,-3800.115008068882,-2924.4321041778667,-875.6829038910155,157887.29049432697,144985.0,132082.70950567303,47168.867662842466
2014-11-11,138900,143700,138500,140000,532051,0.005025125628140614,127800.0,-0.08714285714285715,-5.0,-5.0,-3684.4681235518947,-3076.4393080526725,-608.0288154992222,157855.9268670923,145030.0,132204.0731329077,47236.18775744883
2014-11-12,141800,145400,141300,142500,611671,0.017857142857142794,126100.0,-0.11508771929824561,-10.0,-10.0,-3352.4431499439816,-3131.640076430934,-220.80307351304737,157795.0784038846,145200.0,132604.9215961154,47498.25878077581
2014-11-13,142500,144100,141200,142500,322234,0.0,124200.0,-0.12842105263157894,-10.0,-10.0,-3054.105143271736,-3116.1330897990947,62.027946527358836,157786.73449206783,145275.0,132763.26550793217,47616.36627731987
2014-11-14,141500,142000,137500,138900,478912,-0.025263157894736876,130300.0,-0.0619150467962563,-5.0,-5.0,-3072.7394099157536,-3107.4543538224266,34.71494390667294,157792.31251081912,144975.0,132157.68748918088,47140.198196535224
2014-11-17,137200,140700,134800,137000,427786,-0.01367890568754504,129800.0,-0.052554744525547446,-5.0,-5.0,-3203.8888848087518,-3126.7412600196917,-77.14762478906005,157426.9685063067,144345.0,131263.0314936933,46089.54025784634
2014-11-18,136900,139000,132000,134000,717689,-0.021897810218978075,125200.0,-0.06567164179104477,-5.0,-5.0,-3509.446007476392,-3203.282209511032,-306.1637979653601,156788.74057023376,143450.0,130111.25942976624,44580.90843741747
2014-11-19,135000,136600,133900,136500,424003,0.018656716417910557,123300.0,-0.0967032967032967,-5.0,-10.0,-3509.418727429933,-3264.509513094812,-244.90921433512085,154815.15802167865,142475.0,130134.84197832135,42765.52621340324
2014-11-20,136000,142900,135000,141100,783682,0.0336996336996338,122000.0,-0.13536498936924168,-10.0,-10.0,-3102.4524114114174,-3232.098092758133,129.64568134671572,152463.1338702825,141740.0,131016.86612971748,41280.78748819084
2014-11-21,142100,143200,140500,142400,459663,0.009213323883770386,123100.0,-0.13553370786516855,-10.0,-10.0,-2644.5448713808146,-3114.5874484826695,470.04257710185493,149886.35305459553,141100.0,132313.64694540447,39916.848634122376
2014-11-24,145000,146400,139700,144400,648082,0.014044943820224809,123600.0,-0.1440443213296399,-10.0,-10.0,-2096.103979660198,-2910.8907547181752,814.7867750579771,148208.79669465616,140730.0,133251.20330534384,39103.05963206016
2014-11-25,143500,150300,142800,150300,2823013,0.04085872576177296,137200.0,-0.08715901530272788,-5.0,-5.0,-1171.8713268345164,-2563.0868691414435,1391.215542306927,148576.63864491277,140795.0,133013.36135508723,39255.857564737984
2014-11-26,149800,150500,147400,147400,547397,-0.019294743845642004,144500.0,-0.01967435549525102,-3.0,-3.0,-665.7417973917909,-2183.617854791513,1517.876057399722,148988.928500426,140905.0,132821.071499574,39486.17037107324
2014-11-27,147300,148900,143200,143800,353152,-0.024423337856173677,145300.0,0.01043115438108484,0.0,0.0,-548.7942538410425,-1856.6531346014187,1307.8588807603762,149263.1025948503,141095.0,132926.8974051497,39825.088201218336
2014-11-28,143000,148500,143000,146700,498395,0.02016689847009734,148200.0,0.010224948875255624,0.0,0.0,-219.57558862218866,-1529.2376254055728,1309.662036783384,149387.3845738224,141130.0,132872.6154261776,39897.441513504484
2014-12-01,145200,145300,140000,140900,514326,-0.039536468984321727,147300.0,0.0454222853087296,1.0,1.0,-421.8165137228498,-1307.753403069028,885.9368893461783,149323.12099814255,141075.0,132826.87900185745,39801.36464861232
2014-12-02,140100,142400,137800,142100,430671,0.008516678495386731,149500.0,0.05207600281491907,1.0,1.0,-479.73385944301845,-1142.149494343826,662.4156349008076,149291.13380173003,141055.0,132818.86619826997,39765.26861480684
2014-12-03,140700,143000,138700,140000,309538,-0.014778325123152691,145400.0,0.03857142857142857,1.0,1.0,-687.1650122500723,-1051.1525979250753,363.98758567500295,149291.13380173003,141055.0,132818.86619826997,39765.26861480684
2014-12-04,140500,143600,139500,139900,396891,-0.0007142857142856673,142600.0,0.01929949964260186,0.0,0.0,-849.8285648795136,-1010.8877913159629,161.0592264364493,149185.14483495106,141245.0,133304.85516504894,40053.06390086156
2014-12-05,139100,141300,136900,137800,481696,-0.015010721944245908,144400.0,0.047895500725689405,1.0,1.0,-1135.1082307301986,-1035.73187919881,-99.37635153138854,148993.62848549528,141375.0,133756.37151450472,40233.97422862286
2014-12-08,137300,138400,134800,134800,398731,-0.021770682148040676,154400.0,0.14540059347181009,3.0,5.0,-1584.9984734253667,-1145.5851980441214,-439.4132753812453,149250.98759411467,141150.0,133049.01240588533,39910.894033654055
2014-12-09,134500,138000,134300,134300,322993,-0.0037091988130564246,153500.0,0.14296351451973194,3.0,5.0,-1959.2999630193226,-1308.3281510391616,-650.971811980161,149491.76648576974,140865.0,132238.23351423026,39490.20057161791
2014-12-10,133500,135000,128000,128000,755885,-0.04690990320178701,152200.0,0.1890625,3.0,5.0,-2732.7920136924076,-1593.2209235698108,-1139.5710901225968,150381.36709624258,140140.0,129898.63290375743,38457.277601977265
2014-12-11,127700,129700,123500,124000,658337,-0.03125,154200.0,0.2435483870967742,5.0,5.0,-3626.749694263155,-1999.9266777084797,-1626.8230165546754,151562.02798247416,139215.0,126867.97201752584,37145.54959435445
2014-12-12,124700,125600,119600,120800,670440,-0.02580645161290318,153000.0,0.26655629139072845,5.0,5.0,-4541.084062866867,-2508.158154740157,-2032.9259081267096,153040.09164940938,138310.0,123579.90835059062,35905.60946252527
2014-12-15,119900,128700,119800,126900,515956,0.05049668874172175,147500.0,0.16233254531126873,3.0,5.0,-4719.082966327114,-2950.3431170575486,-1768.7398492695656,153350.09247318908,137805.0,122259.90752681092,35144.48463753192
2014-12-16,126700,131200,126200,127800,505397,0.007092198581560183,155800.0,0.2190923317683881,5.0,5.0,-4732.967201615596,-3306.867933969158,-1426.0992676464384,153569.51087902833,137495.0,121420.48912097167,34681.175535409755
2014-12-17,128400,130000,125000,126100,363820,-0.013302034428794962,157200.0,0.24662965900079303,5.0,5.0,-4825.520751182208,-3610.598497411768,-1214.92225377044,153799.9665675745,136975.0,120150.0334324255,33885.50794466483
2014-12-18,125800,126700,120500,124200,505120,-0.015067406819984086,153100.0,0.23268921095008052,5.0,5.0,-4994.609478037179,-3887.40069353685,-1107.2087845003284,153721.48657731916,136130.0,118538.51342268084,32531.634765114926
2014-12-19,125500,130700,124800,130300,558753,0.04911433172302737,157400.0,0.20798158096699923,5.0,5.0,-4583.5580876467575,-4026.6321723588317,-556.9259152879258,153044.46060813518,135525.0,118005.53939186483,31478.80648097967
2014-12-22,131000,132400,128500,129800,421788,-0.0038372985418265726,156400.0,0.2049306625577812,5.0,5.0,-4249.16103719674,-4071.1379453264135,-178.02309187032643,151988.07709515665,134795.0,117601.92290484335,30176.248063885672
2014-12-23,130000,130500,125100,125200,407251,-0.035439137134052334,152700.0,0.21964856230031948,5.0,5.0,-4305.697125451625,-4118.049781351456,-187.647344100169,149653.1499093132,133540.0,117426.8500906868,27867.150268307007
2014-12-24,125200,126300,123100,123300,365764,-0.015175718849840258,148900.0,0.20762368207623683,5.0,5.0,-4452.490959549294,-4184.938016991024,-267.55294255826993,147709.56015631015,132335.0,116960.43984368983,25690.164058294507
2014-12-26,123200,124100,121600,122000,304481,-0.010543390105433925,150000.0,0.22950819672131148,5.0,5.0,-4620.463439716434,-4272.0431015361055,-348.42033818032814,146301.4902948861,131245.0,116188.50970511387,23768.010687902442
2014-12-29,123200,124700,122300,123100,274232,0.00901639344262306,149600.0,0.21527213647441104,5.0,5.0,-4611.661668454588,-4339.966814919802,-271.6948535347856,143726.07975234755,130065.0,116403.92024765245,21545.80336591894
2014-12-30,124400,124400,122100,123600,205936,0.004061738424045558,149800.0,0.21197411003236247,5.0,5.0,-4512.325105004944,-4374.43847293683,-137.8866320681136,142181.21720024745,129200.0,116218.78279975256,19962.943396475286
2015-01-02,124400,138700,124300,137200,1162901,0.11003236245954695,145700.0,0.0619533527696793,1.0,1.0,-3298.174519909022,-4159.185682331268,861.0111624222463,141111.88693704107,128955.0,116798.11306295892,19429.661696125273
2015-01-05,140500,145800,139600,144500,1374537,0.053206997084548124,139400.0,-0.03529411764705882,-3.0,-3.0,-1726.994722242307,-3672.747490313476,1945.7527680711692,142276.50335013127,129180.0,116083.49664986871,19943.96248489384
2015-01-06,144300,149300,142500,145300,1045908,0.005536332179930881,140500.0,-0.03303509979353063,-3.0,-3.0,-412.5148839308531,-3020.7009690369514,2608.1860851060983,143599.69964345533,129450.0,115300.30035654467,20551.12607961088
2015-01-07,144000,149300,142800,148200,859063,0.019958706125258185,147600.0,-0.004048582995951417,-3.0,0.0,853.3882929106476,-2245.8831166474315,3099.271409558079,145954.37987536582,129970.0,113985.62012463418,21694.430615025944
2015-01-08,149900,151500,146500,147300,731206,-0.006072874493927127,145200.0,-0.014256619144602852,-3.0,-3.0,1763.672681684926,-1443.97195698096,3207.644638665886,148183.0044348414,130595.0,113006.99556515862,22987.70514058004
2015-01-09,149200,150100,147100,149500,657407,0.014935505770536261,141200.0,-0.05551839464882943,-5.0,-5.0,2632.2581978848903,-628.7259260077899,3260.98412389268,150739.57892243212,131355.0,111970.42107756787,24539.69401711489
2015-01-12,148000,148600,141400,145400,997546,-0.027424749163879603,139800.0,-0.03851444291609354,-3.0,-3.0,2955.711144219531,88.1614880376743,2867.549656181857,152471.86395469678,132225.0,111978.13604530321,26155.70631842455
2015-01-13,145400,147300,141700,142600,603853,-0.019257221458046758,139300.0,-0.02314165497896213,-3.0,-3.0,2952.083553521923,660.9459011345241,2291.1376523873987,153513.63207585423,133155.0,112796.36792414579,27774.244783936814
2015-01-14,142500,145500,140600,144400,469152,0.012622720897615736,135600.0,-0.060941828254847646,-5.0,-5.0,3059.1891898298054,1140.5945588735804,1918.594630956225,154426.4185661441,134335.0,114243.5814338559,29772.870227271284
2015-01-15,145500,154500,144600,154400,1221183,0.06925207756232687,135700.0,-0.1211139896373057,-10.0,-10.0,3905.9621050017595,1693.6680680992163,2212.294036902543,157287.01554895856,135710.0,114132.98445104143,32343.42490442384
2015-01-16,154800,156900,150700,153500,828330,-0.0058290155440414715,134900.0,-0.12117263843648209,-10.0,-10.0,4453.080917686311,2245.5506380166353,2207.530279669676,159572.55301178584,136995.0,114417.44698821416,34693.57282052945
2015-01-19,157600,157700,152000,152200,496383,-0.00846905537459286,130800.0,-0.14060446780551905,-10.0,-10.0,4727.2841935196775,2741.8973491172437,1985.3868444024338,161222.30354916363,138300.0,115377.69645083636,36990.01764087952
2015-01-20,153200,155600,150900,154200,474015,0.013140604467805517,133100.0,-0.13683527885862518,-10.0,-10.0,5047.787794887467,3203.0754382712885,1844.712356616178,162761.53304986405,139800.0,116838.46695013593,39581.59693223943
2015-01-21,153700,154800,152100,153000,300348,-0.0077821011673151474,128200.0,-0.16209150326797386,-10.0,-10.0,5145.643462114211,3591.589043039873,1554.0544190743376,164148.72654271606,140935.0,117721.27345728394,41572.48067455854
2015-01-22,153000,156000,146100,147500,703600,-0.03594771241830064,129500.0,-0.12203389830508475,-10.0,-10.0,4724.9247573817265,3818.256185908244,906.6685714734826,164613.9992103185,141820.0,119026.00078968151,43041.95700940219
2015-01-23,149200,155900,146800,155800,749666,0.05627118644067797,132800.0,-0.14762516046213095,-10.0,-10.0,5003.564806296374,4055.31790998587,948.2468963105039,165577.14556572662,143350.0,121122.8544342734,45603.759162014576
2015-01-26,157500,160000,156300,157200,626975,0.00898587933247752,132000.0,-0.16030534351145037,-10.0,-10.0,5276.532767055207,4299.560881399737,976.97188565547,166033.51828976977,145045.0,124056.48171023023,48359.71777794676
2015-01-27,157500,157500,151200,153100,708742,-0.026081424936386766,130900.0,-0.14500326583932072,-10.0,-10.0,5103.19959936419,4460.288624992628,642.9109743715626,164974.11222345178,146600.0,128225.88777654822,50689.2797564007
2015-01-28,154500,157600,153100,157400,530144,0.028086218158066556,128800.0,-0.18170266836086404,-10.0,-10.0,5252.261082234618,4618.683116441026,633.5779657935918,163765.601930022,148315.0,132864.398069978,53253.147264414445
2015-01-29,157700,157900,154300,156400,374502,-0.006353240152477735,125200.0,-0.19948849104859334,-10.0,-10.0,5229.420237392536,4740.830540631328,488.58969676120796,160857.74736018403,149955.0,139052.25263981597,55469.265383747595
2015-01-30,157000,159500,152100,152700,494675,-0.02365728900255759,121200.0,-0.206286836935167,-10.0,-10.0,4856.773760808079,4764.0191846666785,92.75457614140032,159973.18127053668,150730.0,141486.81872946332,56582.35173654565
2015-02-02,152100,152500,148000,148900,449932,-0.024885396201702714,123500.0,-0.17058428475486903,-10.0,-10.0,4206.332518346637,4652.48185140267,-446.14933305603336,159790.24886527524,150950.0,142109.75113472476,56907.49184880093
2015-02-03,148100,150600,145200,150000,509257,0.007387508394895992,120400.0,-0.19733333333333333,-10.0,-10.0,3736.5414307389874,4469.293767269934,-732.7523365309462,159654.0672449804,151185.0,142715.9327550196,57262.76469651151
2015-02-04,149100,151400,148300,149600,310328,-0.002666666666666706,119000.0,-0.20454545454545456,-10.0,-10.0,3293.980989670439,4234.231211750035,-940.2502220795959,159647.0140609987,151255.0,142862.9859390013,57373.09712763376
2015-02-05,150600,152400,149100,149800,270901,0.0013368983957218195,118600.0,-0.2082777036048064,-10.0,-10.0,2925.6617724267708,3972.517323885382,-1046.8555514586114,159605.47263079757,151380.0,143154.52736920243,57566.22674215288
2015-02-06,150500,151200,144900,145700,438459,-0.02736982643524699,112500.0,-0.22786547700754975,-10.0,-10.0,2276.6861831626156,3633.351095740829,-1356.6649125782133,159749.1822039258,151190.0,142630.8177960742,57283.50394618992
2015-02-09,145000,146900,138100,139400,706608,-0.043239533287577236,113600.0,-0.18507890961262555,-10.0,-10.0,1239.7202806546702,3154.6249327235973,-1914.9046520689271,160585.13279950304,150890.0,141194.86720049696,56919.000471997664
2015-02-10,137300,144900,134500,140500,935782,0.00789096126255373,121000.0,-0.1387900355871886,-10.0,-10.0,500.90402905267547,2623.880751989413,-2122.9767229367376,160874.4548911227,150785.0,140695.5451088773,56790.985783583186
2015-02-11,140500,148900,140500,147600,575456,0.05053380782918149,120700.0,-0.18224932249322492,-10.0,-10.0,482.73284584251815,2195.651170760034,-1712.9183249175157,160720.98588378687,150945.0,141169.01411621313,57024.704357985545
2015-02-12,150900,152300,142100,145200,887567,-0.016260162601625994,115500.0,-0.20454545454545456,-10.0,-10.0,271.5419433748175,1810.8293252829906,-1539.287381908173,160431.71302491432,150485.0,140538.28697508568,56254.529748958696
2015-02-13,145600,145600,140800,141200,558675,-0.02754820936639113,113500.0,-0.1961756373937677,-10.0,-10.0,-216.1038285685354,1405.4426945126854,-1621.5465230812208,160493.01275533452,149870.0,139246.98724466548,55285.090766524125
2015-02-16,140000,141600,138600,139800,294518,-0.009915014164305958,112500.0,-0.19527896995708155,-10.0,-10.0,-707.3806717883272,982.878021252483,-1690.2586930408102,160673.9222686431,149250.0,137826.0777313569,54323.7877098344
2015-02-17,137900,141400,137800,139300,270608,-0.003576537911301858,113300.0,-0.18664752333094042,-10.0,-10.0,-1124.1089031224838,561.4806363774896,-1685.5895394999734,160471.0310880425,148505.0,136538.9689119575,53112.15702621346
2015-02-23,139300,140300,135200,135600,458848,-0.026561378320172246,115400.0,-0.14896755162241887,-10.0,-10.0,-1732.9517179498507,102.59416551202156,-1835.5458834618723,160651.3397312762,147635.0,134618.6602687238,51753.341345199195
2015-02-24,135100,138800,133000,135700,422043,0.0007374631268437515,115400.0,-0.14959469417833457,-10.0,-10.0,-2182.239373806631,-354.372542351709,-1827.8668314549222,161063.48422619223,147045.0,133026.51577380777,50870.825502139465
2015-02-25,136900,138600,134900,134900,353365,-0.005895357406042745,114000.0,-0.15492957746478872,-10.0,-10.0,-2573.1942110299424,-798.1368760873556,-1775.0573349425867,160363.84349678038,146000.0,131636.15650321962,49115.47608423472
2015-02-26,135400,136100,130200,130800,654450,-0.03039288361749448,109300.0,-0.1643730886850153,-10.0,-10.0,-3177.239234939596,-1273.9573478578036,-1903.2818870817923,159528.2456876225,144680.0,129831.75431237751,46904.66879203972
2015-02-27,131500,133100,131100,133100,417727,0.01758409785932713,109600.0,-0.17655897821187078,-10.0,-10.0,-3430.8102452968596,-1705.3279273456149,-1725.4823179512448,158816.3932295643,143680.0,128543.6067704357,45219.21492616979
2015-03-02,133300,134000,128100,128200,604321,-0.03681442524417733,107400.0,-0.1622464898595944,-10.0,-10.0,-3981.2626295335067,-2160.514867783193,-1820.7477617503137,157414.15677160138,142220.0,127025.84322839862,42709.64690773173
2015-03-03,128900,130400,128400,129500,280515,0.010140405616224646,107200.0,-0.1722007722007722,-10.0,-10.0,-4263.454524539033,-2581.102799134361,-1682.351725404672,155564.16267184756,140875.0,126185.83732815243,40322.68518145925
2015-03-04,129200,135400,128600,132800,666853,0.025482625482625476,107100.0,-0.19352409638554216,-10.0,-10.0,-4172.710800973116,-2899.424399502112,-1273.2864014710044,153911.62143160938,139880.0,125848.3785683906,38518.68053993742
2015-03-05,132800,134800,131400,132000,341358,-0.0060240963855421326,110300.0,-0.1643939393939394,-10.0,-10.0,-4117.880695034313,-3143.115658608552,-974.7650364257611,152825.47134799967,139035.0,125244.52865200033,37029.300615957894
2015-03-06,132000,133400,129700,130900,363587,-0.008333333333333304,108000.0,-0.17494270435446907,-10.0,-10.0,-4115.744507247116,-3337.641428336265,-778.1030789108513,151335.8817134131,138080.0,124824.11828658689,35310.79803305628
2015-03-09,132000,132500,128600,128800,352289,-0.016042780748663055,107100.0,-0.16847826086956522,-10.0,-10.0,-4234.6891520606005,-3517.0509730811323,-717.6381789794682,149770.81301410086,137040.0,124309.18698589913,33447.01856028155
2015-03-10,130300,130700,124600,125200,497432,-0.02795031055900621,113900.0,-0.0902555910543131,-5.0,-5.0,-4566.800322190131,-3727.000842902932,-839.7994792871987,148118.35488601137,135810.0,123501.64511398863,31269.4391824824
2015-03-11,123100,125200,121000,121200,636029,-0.03194888178913735,111800.0,-0.07755775577557755,-5.0,-5.0,-5094.046391981741,-4000.409952718694,-1093.6364392630471,147570.4187456547,134585.0,121599.58125434532,29248.339373715648
2015-03-12,121200,124800,121200,123500,341703,0.018976897689769068,114000.0,-0.07692307692307693,-5.0,-5.0,-5265.603325385644,-4253.448627252084,-1012.1546981335596,147429.34015999307,133790.0,120150.65984000692,27965.534593303426
2015-03-13,122400,124300,120300,120400,581674,-0.025101214574898778,114500.0,-0.049003322259136214,-3.0,-5.0,-5587.300599985465,-4520.219021798761,-1067.081578186704,147236.47397326655,132785.0,118333.52602673347,26341.922928781452
2015-03-16,120900,121900,117500,119000,846458,-0.011627906976744207,116000.0,-0.025210084033613446,-3.0,-3.0,-5887.350594615098,-4793.6453363620285,-1093.7052582530696,145311.14201704756,131355.0,117398.85798295245,23809.70330165995
2015-03-17,119000,121000,117800,118600,600567,-0.003361344537815114,113900.0,-0.03962900505902192,-3.0,-3.0,-6087.249016679751,-5052.366072425573,-1034.8829442541773,143512.01227107027,130025.0,116537.98772892973,21453.42748426836
2015-03-18,117600,120300,112100,112500,1463866,-0.05143338954468801,115700.0,0.028444444444444446,0.0,1.0,-6661.103916967666,-5374.113641333992,-1286.9902756336742,143085.22680057128,128590.0,114094.77319942872,19114.77671834108
2015-03-19,112700,114300,106700,113600,2074193,0.009777777777777885,113500.0,-0.0008802816901408451,-3.0,0.0,-6947.046030675105,-5688.700119202214,-1258.3459114728903,142215.00585872,127280.0,112344.99414128003,16915.210742658383
2015-03-20,114300,121000,113600,121000,1859217,0.0651408450704225,110700.0,-0.08512396694214876,-5.0,-5.0,-6501.5927461931715,-5851.278644600406,-650.3141015927658,140460.99588535694,126365.0,112269.00411464306,15224.739245255972
2015-03-23,123200,124900,120400,120700,1252810,-0.0024793388429752428,110600.0,-0.08367854183927093,-5.0,-5.0,-6102.43028403561,-5901.508972487447,-200.92131154816343,139252.25586614336,125620.0,111987.74413385664,13877.846730994559
2015-03-24,121000,121000,115500,115500,955731,-0.04308202154101082,109200.0,-0.05454545454545454,-5.0,-5.0,-6134.967611017171,-5948.200700193392,-186.76691082377965,138097.7574118161,124610.0,111122.2425881839,12116.970636318727
2015-03-25,115500,116700,112600,113500,711779,-0.017316017316017285,107100.0,-0.05638766519823789,-5.0,-5.0,-6250.08981750111,-6008.578523654935,-241.51129384617434,136988.0333134626,123540.0,110091.9666865374,10266.731949562878
2015-03-26,112900,116900,112100,112500,845622,-0.008810572687224627,107900.0,-0.04088888888888889,-3.0,-3.0,-6348.831263407308,-6076.62907160541,-272.20219180189815,136457.4075995468,122625.0,108792.5924004532,8740.775425143653
2015-03-27,112700,113900,111700,113300,293666,0.007111111111111068,106100.0,-0.06354810238305383,-5.0,-5.0,-6290.0237778534065,-6119.308012855009,-170.7157649983974,135157.614392195,121635.0,108112.38560780497,6992.15531982543
2015-03-30,114500,116800,113400,115400,459733,0.01853486319505726,101700.0,-0.11871750433275563,-10.0,-10.0,-6004.746986859856,-6096.395807655978,91.64882079612198,134425.48398234404,120995.0,107564.51601765596,5876.276394055068
2015-03-31,117000,117300,113600,115400,458164,0.0,104600.0,-0.09358752166377816,-5.0,-10.0,-5712.809364436311,-6019.6785190120445,306.8691545757338,133335.44364902933,120290.0,107244.55635097066,4608.935147951788
2015-04-01,114400,115100,113600,114000,322494,-0.012131715771230511,104200.0,-0.08596491228070176,-5.0,-5.0,-5530.660978042506,-5921.875010818137,391.2140327756306,131319.21050027944,119350.0,107380.78949972054,2843.4579265126895
2015-04-02,113600,114100,109100,109300,978423,-0.041228070175438614,104300.0,-0.04574565416285453,-3.0,-3.0,-5699.853427699301,-5877.47069419437,177.61726649506818,129453.55417747318,118215.0,106976.44582252682,788.232748593517
2015-04-03,109400,112200,109100,109600,411068,0.0027447392497712553,101100.0,-0.07755474452554745,-5.0,-5.0,-5743.524396203065,-5850.681434596108,107.15703839304297,127369.09976465638,117150.0,106930.90023534362,-1185.1344592941578
2015-04-06,107700,109200,105800,107400,801169,-0.02007299270072993,100400.0,-0.06517690875232775,-5.0,-5.0,-5887.784848492884,-5858.102117375463,-29.68273111742019,125656.97238170811,116080.0,106503.02761829189,-3116.381512247936
2015-04-07,108100,110200,107000,107200,492885,-0.0018621973929237035,105900.0,-0.012126865671641791,-3.0,-3.0,-5949.66657209894,-5876.415008320158,-73.25156377878193,124540.25640674442,115180.0,105819.74359325558,-4697.306794699095
2015-04-08,107800,108500,106800,107100,433354,-0.000932835820895539,104900.0,-0.02054154995331466,-3.0,-3.0,-5938.324143903126,-5888.796835436752,-49.52730846637405,124037.19117148366,114475.0,104912.80882851634,-5885.714384714807
2015-04-09,106800,113800,105800,110300,1378701,0.029878618113912125,107000.0,-0.029918404351767906,-3.0,-3.0,-5606.493761198115,-5832.336220589024,225.84245939090943,122583.6429964961,113815.0,105046.3570035039,-7130.400731176297
2015-04-10,110400,112000,108000,108000,618937,-0.020852221214868516,111500.0,0.032407407407407406,1.0,1.0,-5466.096808808725,-5759.088338232965,292.99152942424007,121764.82496904109,113195.0,104625.17503095891,-8226.142455103385
2015-04-13,107900,109800,106300,107100,524864,-0.008333333333333304,116400.0,0.08683473389355742,1.0,3.0,-5365.602366807827,-5680.391143947937,314.78877714011014,121127.367706391,112600.0,104072.632293609,-9257.752452423048
2015-04-14,107300,115500,107300,113900,1840211,0.06349206349206349,115900.0,0.01755926251097454,0.0,0.0,-4683.270796957455,-5480.967074549841,797.6962775923857,120466.42580043785,112365.0,104263.57419956215,-9720.218730466124
2015-04-15,114800,115400,111800,111800,773307,-0.01843722563652328,113000.0,0.01073345259391771,0.0,0.0,-4262.831295827316,-5237.339918805335,974.508622978019,120434.83806130635,112330.0,104225.16193869365,-9780.106956459626
2015-04-16,112800,115200,110800,114000,851465,0.019677996422182487,113600.0,-0.0035087719298245615,-3.0,0.0,-3709.3492787501164,-4931.741790794292,1222.3925120441754,120469.23641729935,112350.0,104230.76358270065,-9743.686681231078
2015-04-17,117900,119400,114100,114500,1421540,0.004385964912280604,108400.0,-0.05327510917030567,-5.0,-5.0,-3193.551695242335,-4584.1037716839,1390.552076441565,119198.52772351234,112025.0,104851.47227648766,-10431.226990794821
2015-04-20,113500,116800,113400,116000,569108,0.013100436681222627,107100.0,-0.07672413793103448,-5.0,-5.0,-2633.384908217806,-4193.959998990681,1560.5750907728752,118062.76653479149,111790.0,105517.23346520851,-10957.544737314132
2015-04-21,117000,117600,113700,113900,508020,-0.018103448275862077,117300.0,0.029850746268656716,0.0,1.0,-2332.0190789738845,-3821.571814987322,1489.5527360134374,117830.42482185674,111710.0,105589.57517814326,-11115.967143405775
2015-04-22,113800,118000,113400,115700,883734,0.015803336259877065,116300.0,0.005185825410544511,-3.0,0.0,-1925.740790204727,-3442.405610030803,1516.664819826076,118140.94929579411,111820.0,105499.05070420589,-10899.339267926289
2015-04-23,115400,116800,113500,113500,539607,-0.019014693171996555,111600.0,-0.016740088105726872,-3.0,-3.0,-1760.9844011097593,-3106.121368246594,1345.1369671368348,118227.38940131875,111870.0,105512.61059868125,-10808.22884383384
2015-04-24,113500,114000,110000,110700,607208,-0.02466960352422909,111800.0,0.00993676603432701,-3.0,0.0,-1835.1953851395083,-2851.936171625177,1016.7407864856687,118081.41939947201,111740.0,105398.58060052799,-11034.522752050721
2015-04-27,111500,112300,110300,110600,275781,-0.0009033423667570428,113900.0,0.029837251356238697,0.0,1.0,-1880.4011944489757,-2657.6291761899365,777.2279817409608,117628.94770739644,111500.0,105371.05229260356,-11476.9035706758
2015-04-28,110600,111600,109000,109200,368402,-0.012658227848101222,110700.0,0.013736263736263736,0.0,0.0,-2006.070689555272,-2527.3174788630035,521.2467893077314,117122.58796816364,111190.0,105257.41203183636,-12037.81191114541
2015-04-29,108800,109500,107000,107100,426578,-0.019230769230769273,114200.0,0.06629318394024276,1.0,1.0,-2249.189858774669,-2471.6919548453366,222.50209607066745,116885.35594977647,110845.0,104804.64405022353,-12618.169674025981
